"plots" "tag" "X" "Y" "SPECIESID" "dbh" "height" "pft" "n" "balive" "bdead" "lai"
1 16105 514196.378710674 3374880.15561866 "ARISTR" 1.55354576066813 1.5 3 0.000143910513197452 0.0114290077385398 0.046296659082073 1.85868234548881e-05
1 1181 514210.775499082 3374895.49887472 "ARISTR" 1.55340782530185 1.5 3 0.000143910513197452 0.0114290077385398 0.0462885610750239 1.85868234548881e-05
1 21377 514192.418744261 3374863.11785529 "ARISTR" 1.5531715382061 1.5 3 0.000143910513197452 0.0114290077385398 0.0462746905860252 1.85868234548881e-05
1 18156 514183.261567716 3374904.61420651 "ARISTR" 1.55308842730358 1.5 3 0.000143910513197452 0.0114290077385398 0.0462698123091435 1.85868234548881e-05
1 24890 514187.504458487 3374937.51801228 "ARISTR" 1.55308653517534 1.5 3 0.000143910513197452 0.0114290077385398 0.046269701251747 1.85868234548881e-05
1 11627 514150.16455809 3374903.52758767 "ARISTR" 1.55303448650796 1.5 3 0.000143910513197452 0.0114290077385398 0.0462666463361472 1.85868234548881e-05
1 10880 514189.542018185 3374863.56958792 "ARISTR" 1.55302094791689 1.5 3 0.000143910513197452 0.0114290077385398 0.0462658517258734 1.85868234548881e-05
1 4532 514179.035905129 3374875.60241678 "ARISTR" 1.55284503609364 1.5 3 0.000143910513197452 0.0114290077385398 0.046255527677375 1.85868234548881e-05
1 23025 514180.840015667 3374915.8296851 "ARISTR" 1.55272019119315 1.5 3 0.000143910513197452 0.0114290077385398 0.04624820137207 1.85868234548881e-05
1 15626 514162.714136641 3374894.61967717 "ARISTR" 1.55268514941946 1.5 3 0.000143910513197452 0.0114290077385398 0.0462461451093877 1.85868234548881e-05
1 17383 514167.341759105 3374891.35978676 "ARISTR" 1.55267652012754 1.5 3 0.000143910513197452 0.0114290077385398 0.0462456387466386 1.85868234548881e-05
1 12832 514171.839591981 3374891.14119834 "ARISTR" 1.55261734972548 1.5 3 0.000143910513197452 0.0114290077385398 0.0462421667291055 1.85868234548881e-05
1 2550 514195.418562312 3374863.61693227 "ARISTR" 1.55260527576988 1.5 3 0.000143910513197452 0.0114290077385398 0.0462414582659037 1.85868234548881e-05
1 1513 514187.447627853 3374881.78857697 "ARISTR" 1.55251694640322 1.5 3 0.000143910513197452 0.0114290077385398 0.0462362755283644 1.85868234548881e-05
1 24027 514190.77999395 3374858.91979465 "ARISTR" 1.55245585227907 1.5 3 0.000143910513197452 0.0114290077385398 0.0462326909897141 1.85868234548881e-05
1 1608 514159.713376452 3374944.30973746 "ARISTR" 1.55236416197169 1.5 3 0.000143910513197452 0.0114290077385398 0.0462273115564914 1.85868234548881e-05
1 17875 514196.537643289 3374867.35386367 "ARISTR" 1.5522886489399 1.5 3 0.000143910513197452 0.0114290077385398 0.0462228814689396 1.85868234548881e-05
1 2768 514162.861781728 3374858.57965684 "ARISTR" 1.55222635882034 1.5 3 0.000143910513197452 0.0114290077385398 0.0462192272811238 1.85868234548881e-05
1 6636 514153.578467895 3374847.99402092 "ARISTR" 1.55221002850278 1.5 3 0.000143910513197452 0.0114290077385398 0.0462182693028473 1.85868234548881e-05
1 3443 514156.919715893 3374867.10010012 "ARISTR" 1.55211405690133 1.5 3 0.000143910513197452 0.0114290077385398 0.0462126395603461 1.85868234548881e-05
1 5067 514205.096258942 3374853.60070461 "ARISTR" 1.55198152619931 1.5 3 0.000143910513197452 0.0114290077385398 0.046204865797743 1.85868234548881e-05
1 18147 514164.205408508 3374900.52834895 "ARISTR" 1.5518829070621 1.5 3 0.000143910513197452 0.0114290077385398 0.0461990815804611 1.85868234548881e-05
1 21329 514161.855683604 3374863.26429197 "ARISTR" 1.55180776377069 1.5 3 0.000143910513197452 0.0114290077385398 0.0461946745096711 1.85868234548881e-05
1 21327 514173.658978192 3374878.89208846 "ARISTR" 1.55177491284792 1.5 3 0.000143910513197452 0.0114290077385398 0.0461927479044835 1.85868234548881e-05
1 18563 514207.325889136 3374927.70595502 "ARISTR" 1.55157846622689 1.5 3 0.000143910513197452 0.0114290077385398 0.0461812277424888 1.85868234548881e-05
1 12906 514176.717281009 3374916.23615474 "ARISTR" 1.55153161308435 1.5 3 0.000143910513197452 0.0114290077385398 0.0461784803562696 1.85868234548881e-05
1 2845 514152.404667572 3374929.40969563 "ARISTR" 1.55141630327398 1.5 3 0.000143910513197452 0.0114290077385398 0.0461717191337381 1.85868234548881e-05
1 3932 514206.152543564 3374925.39673047 "ARISTR" 1.5513705135234 1.5 3 0.000143910513197452 0.0114290077385398 0.0461690343743164 1.85868234548881e-05
1 2617 514209.58565626 3374942.04425888 "ARISTR" 1.55111314465126 1.5 3 0.000143910513197452 0.0114290077385398 0.0461539456699665 1.85868234548881e-05
1 15614 514192.539537885 3374927.90574373 "ARISTR" 1.55104182157819 1.5 3 0.000143910513197452 0.0114290077385398 0.0461497646587037 1.85868234548881e-05
1 8984 514175.729690687 3374862.35051129 "ARISTR" 1.55089806800044 1.5 3 0.000143910513197452 0.0114290077385398 0.046141338284521 1.85868234548881e-05
1 10386 514180.080945226 3374846.65709629 "ARISTR" 1.55089298276803 1.5 3 0.000143910513197452 0.0114290077385398 0.0461410402183646 1.85868234548881e-05
1 20326 514167.224748685 3374884.28981285 "ARISTR" 1.55076782813956 1.5 3 0.000143910513197452 0.0114290077385398 0.0461337046953187 1.85868234548881e-05
1 10654 514173.70376664 3374902.33255975 "ARISTR" 1.55075448738327 1.5 3 0.000143910513197452 0.0114290077385398 0.0461329228050505 1.85868234548881e-05
1 6384 514168.740068907 3374906.64380739 "ARISTR" 1.55064956137778 1.5 3 0.000143910513197452 0.0114290077385398 0.0461267734094801 1.85868234548881e-05
1 3227 514171.217518568 3374895.59483852 "ARISTR" 1.55062532763016 1.5 3 0.000143910513197452 0.0114290077385398 0.0461253532002693 1.85868234548881e-05
1 20588 514162.181621647 3374914.88734568 "ARISTR" 1.55050231222442 1.5 3 0.000143910513197452 0.0114290077385398 0.0461181442630604 1.85868234548881e-05
1 4566 514174.477969864 3374872.54113941 "ARISTR" 1.55037754446829 1.5 3 0.000143910513197452 0.0114290077385398 0.0461108332015382 1.85868234548881e-05
1 14852 514167.527718216 3374867.13608825 "ARISTR" 1.55032862670815 1.5 3 0.000143910513197452 0.0114290077385398 0.0461079669055398 1.85868234548881e-05
1 11615 514164.114508791 3374932.87539827 "ARISTR" 1.55031171912722 1.5 3 0.000143910513197452 0.0114290077385398 0.0461069762401178 1.85868234548881e-05
1 5296 514191.670430094 3374935.63695282 "ARISTR" 1.55025227598786 1.5 3 0.000143910513197452 0.0114290077385398 0.0461034933731013 1.85868234548881e-05
1 19648 514170.54185663 3374937.14672675 "ARISTR" 1.5501787417487 1.5 3 0.000143910513197452 0.0114290077385398 0.0460991850656507 1.85868234548881e-05
1 9743 514210.126994468 3374941.61972173 "ARISTR" 1.55013046705033 1.5 3 0.000143910513197452 0.0114290077385398 0.0460963568006426 1.85868234548881e-05
1 11839 514161.325230802 3374847.50361809 "ARISTR" 1.55010330214813 1.5 3 0.000143910513197452 0.0114290077385398 0.0460947653307571 1.85868234548881e-05
1 23224 514202.141643862 3374930.16472007 "ARISTR" 1.55008375863447 1.5 3 0.000143910513197452 0.0114290077385398 0.0460936203806072 1.85868234548881e-05
1 21970 514148.638679824 3374865.04218942 "ARISTR" 1.54994204665985 1.5 3 0.000143910513197452 0.0114290077385398 0.0460853186513534 1.85868234548881e-05
1 18143 514192.451981952 3374897.35185613 "ARISTR" 1.54985791151663 1.5 3 0.000143910513197452 0.0114290077385398 0.0460803902194713 1.85868234548881e-05
1 6512 514160.577127051 3374899.91113867 "ARISTR" 1.54972282111506 1.5 3 0.000143910513197452 0.0114290077385398 0.0460724774955248 1.85868234548881e-05
1 808 514177.224927654 3374936.47550337 "ARISTR" 1.54970141430381 1.5 3 0.000143910513197452 0.0114290077385398 0.0460712236840834 1.85868234548881e-05
1 11356 514171.772881797 3374929.71499313 "ARISTR" 1.54967112967553 1.5 3 0.000143910513197452 0.0114290077385398 0.0460694499215818 1.85868234548881e-05
1 12881 514212.549046306 3374943.43958327 "ARISTR" 1.5496334601325 1.5 3 0.000143910513197452 0.0114290077385398 0.0460672436735449 1.85868234548881e-05
1 21486 514176.096329717 3374892.88218031 "ARISTR" 1.54962978840482 1.5 3 0.000143910513197452 0.0114290077385398 0.0460670286288034 1.85868234548881e-05
1 1391 514165.041531255 3374865.80099424 "ARISTR" 1.54962960397979 1.5 3 0.000143910513197452 0.0114290077385398 0.0460670178274619 1.85868234548881e-05
1 21059 514208.395189933 3374915.76607063 "ARISTR" 1.54951864890299 1.5 3 0.000143910513197452 0.0114290077385398 0.0460605196748072 1.85868234548881e-05
1 3997 514173.823272641 3374893.70011563 "ARISTR" 1.54925947268295 1.5 3 0.000143910513197452 0.0114290077385398 0.0460453426179498 1.85868234548881e-05
1 7498 514157.454570869 3374934.26118854 "ARISTR" 1.54919846006537 1.5 3 0.000143910513197452 0.0114290077385398 0.046041770148442 1.85868234548881e-05
1 3439 514165.596665897 3374913.09326672 "ARISTR" 1.54908883598174 1.5 3 0.000143910513197452 0.0114290077385398 0.0460353516765234 1.85868234548881e-05
1 174 514200.780164775 3374850.13418402 "QUELAE" 1.54903538063169 3.07414216875664 3 0.000143910513197452 0.0973814893745508 0.236972932208544 0.000158000468765774
1 23313 514210.298208543 3374926.8515603 "ARISTR" 1.54897709303849 1.5 3 0.000143910513197452 0.0114290077385398 0.0460288095992164 1.85868234548881e-05
1 11350 514170.478340678 3374926.40824645 "ARISTR" 1.54890079254799 1.5 3 0.000143910513197452 0.0114290077385398 0.0460243427908438 1.85868234548881e-05
1 12502 514173.21748293 3374913.76910237 "ARISTR" 1.54887142794519 1.5 3 0.000143910513197452 0.0114290077385398 0.0460226237755073 1.85868234548881e-05
1 9962 514194.217673844 3374874.97397696 "ARISTR" 1.54880390692062 1.5 3 0.000143910513197452 0.0114290077385398 0.0460186711882447 1.85868234548881e-05
1 17108 514157.140034093 3374932.44375853 "ARISTR" 1.5487841485928 1.5 3 0.000143910513197452 0.0114290077385398 0.0460175145947146 1.85868234548881e-05
1 22409 514201.379490967 3374931.15989236 "ARISTR" 1.54870841417954 1.5 3 0.000143910513197452 0.0114290077385398 0.0460130814608238 1.85868234548881e-05
1 6053 514186.57388648 3374921.18644845 "ARISTR" 1.54870367799829 1.5 3 0.000143910513197452 0.0114290077385398 0.0460128042341903 1.85868234548881e-05
1 2775 514182.689850945 3374855.95195288 "ARISTR" 1.54864304838927 1.5 3 0.000143910513197452 0.0114290077385398 0.0460092554261096 1.85868234548881e-05
1 4815 514158.757797864 3374919.55862261 "ARISTR" 1.54863688168832 1.5 3 0.000143910513197452 0.0114290077385398 0.0460088944806796 1.85868234548881e-05
1 17545 514203.691495507 3374943.80741752 "ARISTR" 1.54862236810308 1.5 3 0.000143910513197452 0.0114290077385398 0.0460080449862126 1.85868234548881e-05
1 22702 514153.845211415 3374886.77697113 "ARISTR" 1.54852814982069 1.5 3 0.000143910513197452 0.0114290077385398 0.0460025304849826 1.85868234548881e-05
1 15064 514154.023974869 3374918.92268859 "ARISTR" 1.54845792780044 1.5 3 0.000143910513197452 0.0114290077385398 0.0459984206725217 1.85868234548881e-05
1 5677 514198.230214335 3374849.62025389 "ARISTR" 1.5484342595545 1.5 3 0.000143910513197452 0.0114290077385398 0.0459970355060049 1.85868234548881e-05
1 18771 514178.976640411 3374854.14671329 "ARISTR" 1.54817042767658 1.5 3 0.000143910513197452 0.0114290077385398 0.0459815963318955 1.85868234548881e-05
1 10343 514209.379764156 3374857.67547327 "ARISTR" 1.54815575260951 1.5 3 0.000143910513197452 0.0114290077385398 0.0459807376367738 1.85868234548881e-05
1 14127 514170.32166841 3374847.17463111 "ARISTR" 1.54786349754251 1.5 3 0.000143910513197452 0.0114290077385398 0.0459636383032396 1.85868234548881e-05
1 14832 514204.654230976 3374944.01322819 "ARISTR" 1.54782828989458 1.5 3 0.000143910513197452 0.0114290077385398 0.0459615785766212 1.85868234548881e-05
1 3881 514161.245709492 3374925.77817656 "ARISTR" 1.54774401264574 1.5 3 0.000143910513197452 0.0114290077385398 0.0459566483525628 1.85868234548881e-05
1 20847 514154.369568749 3374875.16382262 "ARISTR" 1.54769587324592 1.5 3 0.000143910513197452 0.0114290077385398 0.0459538323116834 1.85868234548881e-05
1 15952 514153.487677257 3374901.46842198 "ARISTR" 1.54761919477572 1.5 3 0.000143910513197452 0.0114290077385398 0.0459493469782451 1.85868234548881e-05
1 24661 514170.136442547 3374948.56699862 "ARISTR" 1.54757955595597 1.5 3 0.000143910513197452 0.0114290077385398 0.045947028376406 1.85868234548881e-05
1 21066 514178.651690207 3374894.51542294 "ARISTR" 1.54739511162447 1.5 3 0.000143910513197452 0.0114290077385398 0.0459362403929896 1.85868234548881e-05
1 10628 514200.712045302 3374901.46663658 "ARISTR" 1.54737814360358 1.5 3 0.000143910513197452 0.0114290077385398 0.0459352480113327 1.85868234548881e-05
1 14165 514210.60689306 3374910.75751691 "ARISTR" 1.547308177053 1.5 3 0.000143910513197452 0.0114290077385398 0.045931156100458 1.85868234548881e-05
1 18195 514189.901508248 3374945.77122249 "ARISTR" 1.54725106236336 1.5 3 0.000143910513197452 0.0114290077385398 0.0459278159485239 1.85868234548881e-05
1 18443 514193.620319721 3374879.49800117 "ARISTR" 1.54724133251098 1.5 3 0.000143910513197452 0.0114290077385398 0.0459272469442204 1.85868234548881e-05
1 17615 514183.149352555 3374874.68799568 "ARISTR" 1.5472017324922 1.5 3 0.000143910513197452 0.0114290077385398 0.0459249311606135 1.85868234548881e-05
1 21300 514197.959749571 3374854.98187139 "ARISTR" 1.54720018722998 1.5 3 0.000143910513197452 0.0114290077385398 0.0459248407958394 1.85868234548881e-05
1 3580 514206.64608472 3374908.29936007 "ARISTR" 1.54714507519893 1.5 3 0.000143910513197452 0.0114290077385398 0.0459216179785611 1.85868234548881e-05
1 11830 514209.246970547 3374910.42229845 "ARISTR" 1.54709689782529 1.5 3 0.000143910513197452 0.0114290077385398 0.0459188007743824 1.85868234548881e-05
1 19180 514155.849967287 3374850.04878122 "ARISTR" 1.5470567343077 1.5 3 0.000143910513197452 0.0114290077385398 0.0459164522508512 1.85868234548881e-05
1 12465 514167.111195062 3374859.0497048 "ARISTR" 1.54703629704163 1.5 3 0.000143910513197452 0.0114290077385398 0.0459152572238421 1.85868234548881e-05
1 15305 514202.389508568 3374850.61132068 "ARISTR" 1.54700555218165 1.5 3 0.000143910513197452 0.0114290077385398 0.0459134595103747 1.85868234548881e-05
1 13660 514167.101614632 3374945.66083277 "ARISTR" 1.54694238067468 1.5 3 0.000143910513197452 0.0114290077385398 0.0459097658547612 1.85868234548881e-05
1 13000 514200.971479875 3374844.81641134 "ARISTR" 1.54683440955765 1.5 3 0.000143910513197452 0.0114290077385398 0.0459034530922463 1.85868234548881e-05
1 23542 514169.662908898 3374865.04519292 "ARISTR" 1.54680759818424 1.5 3 0.000143910513197452 0.0114290077385398 0.0459018855741522 1.85868234548881e-05
1 15331 514194.295750143 3374909.31959513 "ARISTR" 1.5467838979661 1.5 3 0.000143910513197452 0.0114290077385398 0.0459004999706718 1.85868234548881e-05
1 17382 514155.241803384 3374852.12153776 "ARISTR" 1.54661727104416 1.5 3 0.000143910513197452 0.0114290077385398 0.0458907589184393 1.85868234548881e-05
1 21233 514212.146421972 3374867.71389006 "ARISTR" 1.54659565686859 1.5 3 0.000143910513197452 0.0114290077385398 0.0458894954228339 1.85868234548881e-05
1 2685 514199.064350066 3374865.13878088 "ARISTR" 1.5465015361057 1.5 3 0.000143910513197452 0.0114290077385398 0.045883993623642 1.85868234548881e-05
1 23196 514194.423516313 3374849.74683159 "ARISTR" 1.54641141757553 1.5 3 0.000143910513197452 0.0114290077385398 0.0458787260780948 1.85868234548881e-05
1 3126 514194.67985381 3374929.54863808 "ARISTR" 1.5464094408614 1.5 3 0.000143910513197452 0.0114290077385398 0.0458786105399147 1.85868234548881e-05
1 5444 514168.342452933 3374890.23373559 "ARISTR" 1.54627960176622 1.5 3 0.000143910513197452 0.0114290077385398 0.0458710218085867 1.85868234548881e-05
1 10054 514154.073755388 3374849.1068522 "ARISTR" 1.54621195876559 1.5 3 0.000143910513197452 0.0114290077385398 0.045867068509635 1.85868234548881e-05
1 3961 514192.033449402 3374875.48779119 "ARISTR" 1.54610772359543 1.5 3 0.000143910513197452 0.0114290077385398 0.0458609769618554 1.85868234548881e-05
1 23967 514157.297619686 3374933.72486362 "ARISTR" 1.54599588001102 1.5 3 0.000143910513197452 0.0114290077385398 0.0458544412181857 1.85868234548881e-05
1 752 514182.323480494 3374943.15687895 "ARISTR" 1.54580952182859 1.5 3 0.000143910513197452 0.0114290077385398 0.0458435521237156 1.85868234548881e-05
1 12546 514204.851031966 3374944.95718033 "ARISTR" 1.54578544708577 1.5 3 0.000143910513197452 0.0114290077385398 0.0458421455053646 1.85868234548881e-05
1 24508 514177.42530575 3374926.06512162 "ARISTR" 1.54573156931143 1.5 3 0.000143910513197452 0.0114290077385398 0.0458389976581427 1.85868234548881e-05
1 7421 514186.485650343 3374867.41271315 "ARISTR" 1.54569579454997 1.5 3 0.000143910513197452 0.0114290077385398 0.0458369075511058 1.85868234548881e-05
1 6060 514181.96504879 3374891.96111202 "ARISTR" 1.54539612052188 1.5 3 0.000143910513197452 0.0114290077385398 0.045819401218872 1.85868234548881e-05
1 4404 514178.007037634 3374855.69779726 "ARISTR" 1.54523870151893 1.5 3 0.000143910513197452 0.0114290077385398 0.0458102064480172 1.85868234548881e-05
1 8852 514209.021958394 3374904.50048005 "ARISTR" 1.54487404343428 1.5 3 0.000143910513197452 0.0114290077385398 0.0457889104291568 1.85868234548881e-05
1 13962 514212.49114809 3374867.57870972 "ARISTR" 1.54484474014271 1.5 3 0.000143910513197452 0.0114290077385398 0.0457871993296567 1.85868234548881e-05
1 15369 514149.634260609 3374862.90704218 "ARISTR" 1.54470619513025 1.5 3 0.000143910513197452 0.0114290077385398 0.0457791097330644 1.85868234548881e-05
1 14540 514207.824485479 3374856.96395275 "ARISTR" 1.54470385197019 1.5 3 0.000143910513197452 0.0114290077385398 0.0457789729227906 1.85868234548881e-05
1 3081 514187.160971237 3374923.44663697 "ARISTR" 1.54469444314902 1.5 3 0.000143910513197452 0.0114290077385398 0.0457784235712243 1.85868234548881e-05
1 20989 514197.860830115 3374930.37491242 "ARISTR" 1.54468702415561 1.5 3 0.000143910513197452 0.0114290077385398 0.0457779904017512 1.85868234548881e-05
1 9653 514148.572262174 3374934.58109555 "ARISTR" 1.54447719032825 1.5 3 0.000143910513197452 0.0114290077385398 0.0457657397630824 1.85868234548881e-05
1 5659 514156.650717394 3374882.41557502 "ARISTR" 1.54441900155773 1.5 3 0.000143910513197452 0.0114290077385398 0.0457623428389071 1.85868234548881e-05
1 24642 514208.663868443 3374891.78472324 "ARISTR" 1.54430033611114 1.5 3 0.000143910513197452 0.0114290077385398 0.0457554158127701 1.85868234548881e-05
1 20130 514163.823456787 3374920.77685509 "ARISTR" 1.54429223751575 1.5 3 0.000143910513197452 0.0114290077385398 0.0457549430808165 1.85868234548881e-05
1 5149 514166.583003008 3374873.43143079 "ARISTR" 1.54428371387202 1.5 3 0.000143910513197452 0.0114290077385398 0.0457544455405005 1.85868234548881e-05
1 4650 514168.504835883 3374872.3267019 "ARISTR" 1.54425449320367 1.5 3 0.000143910513197452 0.0114290077385398 0.0457527398980939 1.85868234548881e-05
1 1774 514172.245911215 3374932.52313998 "ARISTR" 1.54423995681961 1.5 3 0.000143910513197452 0.0114290077385398 0.0457518914051017 1.85868234548881e-05
1 22267 514182.534702844 3374916.4807378 "ARISTR" 1.54422614472616 1.5 3 0.000143910513197452 0.0114290077385398 0.0457510851963434 1.85868234548881e-05
1 22634 514212.192653504 3374876.59495967 "ARISTR" 1.54422274053215 1.5 3 0.000143910513197452 0.0114290077385398 0.0457508864953869 1.85868234548881e-05
1 11894 514165.515783252 3374879.78249621 "ARISTR" 1.54416361565929 1.5 3 0.000143910513197452 0.0114290077385398 0.045747435476432 1.85868234548881e-05
1 4590 514206.091428087 3374848.19166321 "ARISTR" 1.54410238645303 1.5 3 0.000143910513197452 0.0114290077385398 0.045743861766204 1.85868234548881e-05
1 3715 514202.958392818 3374902.2024734 "ARISTR" 1.54389201268447 1.5 3 0.000143910513197452 0.0114290077385398 0.0457315841165449 1.85868234548881e-05
1 8985 514164.829983178 3374946.95104796 "ARISTR" 1.54385539149327 1.5 3 0.000143910513197452 0.0114290077385398 0.0457294470284966 1.85868234548881e-05
1 25418 514163.972284088 3374901.91655879 "ARISTR" 1.5438309019773 1.5 3 0.000143910513197452 0.0114290077385398 0.0457280179311542 1.85868234548881e-05
1 21646 514199.066755847 3374845.66465728 "ARISTR" 1.54379637150917 1.5 3 0.000143910513197452 0.0114290077385398 0.0457260029266435 1.85868234548881e-05
1 9349 514167.342128251 3374947.7699017 "ARISTR" 1.54367259623316 1.5 3 0.000143910513197452 0.0114290077385398 0.0457187804547944 1.85868234548881e-05
1 3438 514213.184914334 3374922.90132468 "ARISTR" 1.54357122955877 1.5 3 0.000143910513197452 0.0114290077385398 0.0457128659766904 1.85868234548881e-05
1 9897 514150.529150429 3374931.35322968 "ARISTR" 1.54352359033479 1.5 3 0.000143910513197452 0.0114290077385398 0.0457100864837681 1.85868234548881e-05
1 20079 514192.701415648 3374889.99843172 "ARISTR" 1.54345549445795 1.5 3 0.000143910513197452 0.0114290077385398 0.0457061135994926 1.85868234548881e-05
1 2735 514150.153404289 3374866.41890373 "ARISTR" 1.54342921288645 1.5 3 0.000143910513197452 0.0114290077385398 0.045704580312161 1.85868234548881e-05
1 7725 514180.246865765 3374940.66133354 "ARISTR" 1.54329099193081 1.5 3 0.000143910513197452 0.0114290077385398 0.0456965168109555 1.85868234548881e-05
1 3775 514171.65483802 3374909.97283993 "ARISTR" 1.54318443268837 1.5 3 0.000143910513197452 0.0114290077385398 0.0456903008614836 1.85868234548881e-05
1 3205 514206.497746442 3374902.84637647 "ARISTR" 1.54299766665923 1.5 3 0.000143910513197452 0.0114290077385398 0.0456794071920185 1.85868234548881e-05
1 20165 514170.003255437 3374920.13017451 "ARISTR" 1.54299625969275 1.5 3 0.000143910513197452 0.0114290077385398 0.0456793251314788 1.85868234548881e-05
1 5373 514183.657821954 3374887.79488732 "ARISTR" 1.54297079312762 1.5 3 0.000143910513197452 0.0114290077385398 0.045677839820737 1.85868234548881e-05
1 4219 514186.011346227 3374925.81389479 "ARISTR" 1.54296921926417 1.5 3 0.000143910513197452 0.0114290077385398 0.0456777480275803 1.85868234548881e-05
1 14102 514153.344700858 3374928.74056327 "ARISTR" 1.54296409362696 1.5 3 0.000143910513197452 0.0114290077385398 0.0456774490833284 1.85868234548881e-05
1 11619 514192.181986606 3374944.47564677 "ARISTR" 1.54292789037786 1.5 3 0.000143910513197452 0.0114290077385398 0.0456753376165685 1.85868234548881e-05
1 14361 514174.483965183 3374948.25145721 "ARISTR" 1.54287021924258 1.5 3 0.000143910513197452 0.0114290077385398 0.0456719741866427 1.85868234548881e-05
1 6972 514156.212906035 3374889.83485684 "ARISTR" 1.54275582618719 1.5 3 0.000143910513197452 0.0114290077385398 0.0456653030467234 1.85868234548881e-05
1 21804 514162.412092157 3374878.56800484 "ARISTR" 1.54267889336029 1.5 3 0.000143910513197452 0.0114290077385398 0.0456608167710648 1.85868234548881e-05
1 9599 514199.341836889 3374887.28975112 "ARISTR" 1.54261009972107 1.5 3 0.000143910513197452 0.0114290077385398 0.0456568053093741 1.85868234548881e-05
1 5290 514154.40261532 3374865.79588963 "ARISTR" 1.54255334679002 1.5 3 0.000143910513197452 0.0114290077385398 0.0456534960903242 1.85868234548881e-05
1 24864 514167.523237749 3374934.9572104 "ARISTR" 1.54253823898012 1.5 3 0.000143910513197452 0.0114290077385398 0.0456526151856436 1.85868234548881e-05
1 8293 514198.638822527 3374866.50784827 "ARISTR" 1.5424858293106 1.5 3 0.000143910513197452 0.0114290077385398 0.045649559352715 1.85868234548881e-05
1 20226 514156.865998499 3374878.4470194 "ARISTR" 1.54246036509352 1.5 3 0.000143910513197452 0.0114290077385398 0.0456480746555556 1.85868234548881e-05
1 9938 514204.446555085 3374913.7831015 "ARISTR" 1.54246012152532 1.5 3 0.000143910513197452 0.0114290077385398 0.0456480604543689 1.85868234548881e-05
1 10079 514177.009901124 3374852.98950642 "ARISTR" 1.542423800222 1.5 3 0.000143910513197452 0.0114290077385398 0.0456459427737166 1.85868234548881e-05
1 2192 514206.371977914 3374919.82575715 "ARISTR" 1.54241609689648 1.5 3 0.000143910513197452 0.0114290077385398 0.045645493644526 1.85868234548881e-05
1 17639 514209.962318148 3374928.39020592 "ARISTR" 1.54239344709947 1.5 3 0.000143910513197452 0.0114290077385398 0.0456441730995395 1.85868234548881e-05
1 6490 514186.360881886 3374923.47738797 "ARISTR" 1.54233105171647 1.5 3 0.000143910513197452 0.0114290077385398 0.045640535375704 1.85868234548881e-05
1 15704 514205.133547353 3374852.20801377 "ARISTR" 1.54198471441858 1.5 3 0.000143910513197452 0.0114290077385398 0.0456203461015651 1.85868234548881e-05
1 19731 514205.457395193 3374946.95656491 "ARISTR" 1.54191097378689 1.5 3 0.000143910513197452 0.0114290077385398 0.0456160480570709 1.85868234548881e-05
1 18303 514211.084686087 3374915.049715 "ARISTR" 1.54183290597271 1.5 3 0.000143910513197452 0.0114290077385398 0.0456114980158351 1.85868234548881e-05
1 17683 514149.850054506 3374943.23870478 "ARISTR" 1.54161625797902 1.5 3 0.000143910513197452 0.0114290077385398 0.0455988722504124 1.85868234548881e-05
1 15659 514210.410942218 3374939.78995176 "ARISTR" 1.541550404464 1.5 3 0.000143910513197452 0.0114290077385398 0.0455950347944668 1.85868234548881e-05
1 7361 514156.203048587 3374850.54663691 "ARISTR" 1.54150360148839 1.5 3 0.000143910513197452 0.0114290077385398 0.0455923075597796 1.85868234548881e-05
1 6901 514201.051188912 3374908.6114515 "ARISTR" 1.54149522884394 1.5 3 0.000143910513197452 0.0114290077385398 0.045591819689732 1.85868234548881e-05
1 3873 514176.030862441 3374946.77913532 "ARISTR" 1.54147355748613 1.5 3 0.000143910513197452 0.0114290077385398 0.0455905569218616 1.85868234548881e-05
1 6028 514206.986029815 3374860.0048376 "ARISTR" 1.54145089990661 1.5 3 0.000143910513197452 0.0114290077385398 0.0455892367062762 1.85868234548881e-05
1 8434 514212.249722148 3374847.99866998 "ARISTR" 1.54136108639023 1.5 3 0.000143910513197452 0.0114290077385398 0.0455840036226889 1.85868234548881e-05
1 13738 514152.721043679 3374943.13672996 "ARISTR" 1.54134995080534 1.5 3 0.000143910513197452 0.0114290077385398 0.0455833548161656 1.85868234548881e-05
1 24957 514159.752868866 3374865.38249362 "ARISTR" 1.54133857131972 1.5 3 0.000143910513197452 0.0114290077385398 0.0455826918036462 1.85868234548881e-05
1 25456 514200.660346204 3374866.66777397 "ARISTR" 1.54130005050153 1.5 3 0.000143910513197452 0.0114290077385398 0.045580447468139 1.85868234548881e-05
1 24926 514196.092713455 3374860.70948053 "ARISTR" 1.54129794008928 1.5 3 0.000143910513197452 0.0114290077385398 0.0455803245109225 1.85868234548881e-05
1 3907 514151.105795524 3374847.88995546 "ARISTR" 1.54126754537508 1.5 3 0.000143910513197452 0.0114290077385398 0.0455785536667555 1.85868234548881e-05
1 23717 514198.927680616 3374883.10851249 "ARISTR" 1.54125938142577 1.5 3 0.000143910513197452 0.0114290077385398 0.0455780780279158 1.85868234548881e-05
1 10579 514209.321538933 3374936.53474785 "ARISTR" 1.54125682119948 1.5 3 0.000143910513197452 0.0114290077385398 0.0455779288673926 1.85868234548881e-05
